document_control_number,source_reduction_activity_code,estimated_annual_reduction_code,activity_number
1320219329657,W58,R2,1
1318217373707,W19,R2,1
1315213607967,W75,R6,1
1324222542173,S21,R5,1
1318216831368,W56,R2,1
1321219700515,S06,R6,1
1321220253278,S04,R3,1
1317216039735,W13,R6,1
1321219630769,S35,R5,1
1318217683438,W58,R5,1
1318217417068,W15,R5,1
1316215163724,W19,R6,1
1318216813117,W13,R6,1
1323221925819,S41,R6,1
1318216846598,W19,R2,1
1317216413056,W58,R3,1
1315214203984,W13,R6,1
1318217123405,W58,R6,1
1320220657516,W13,R6,1
1314216476224,W36,R4,1
1314212952675,W42,R3,1
1314214461295,W42,R1,1
1314212993430,W82,R3,1
1316215717620,W14,R6,1
1315213676719,W13,R5,1
1314212567299,W13,R6,1
1318217274087,W19,R6,1
1315214113488,W68,R5,1
1315214417925,W36,R6,1
1317216244576,W89,R3,1
1316218623270,W52,R5,1
1320219266400,W36,R6,1
1321219812486,S21,R5,1
1314212476131,W89,R5,1
1318216850356,W19,R3,1
1323222314787,S24,R4,1
1316215238231,W58,R2,1
1317216367060,W81,R2,1
1316215107828,W19,R6,1
1321219458662,S21,R6,1
1320218891481,W19,R6,1
1319218082776,W19,R5,1
1320219342906,W36,R2,1
1323222304293,S31,R6,1
1324222844375,S02,R6,1
1319218213268,W82,R5,1
1324223116878,S13,R6,1
1314212776342,W71,R5,1
1318217073624,W19,R6,1
1315214291609,W58,R6,1
1316215688351,W74,R5,1
1323222163709,S21,R2,1
1323222334791,S24,R4,1
1318217033950,W42,R1,1
1324222678981,S44,R6,1
1316215286954,W71,R6,1
1315213654419,W32,R6,1
1316214982098,W13,R6,1
1323221653619,S43,R4,1
1323221967134,S03,R1,1
1322221399734,S44,R6,1
1318217546441,W52,R2,1
1316215303850,W58,R3,1
1321220360768,S21,R6,1
1320218854103,W42,R4,1
1324222524377,S21,R5,1
1316215303809,W58,R3,1
1318216970398,W19,R6,1
1319218627661,W52,R4,1
1319218199053,W35,R5,1
1317216420822,W29,R6,1
1315214104960,W19,R6,1
1316218600803,W19,R6,1
1317216424933,W74,R6,1
1318216813687,W82,R3,1
1317216129395,W58,R3,1
1323222091670,S06,R5,1
1314212378715,W52,R3,1
1317218552610,W39,R6,1
1318217187083,W56,R6,1
1315214410019,W42,R6,1
1314212696342,W50,R3,1
1317216126452,W52,R6,1
1316216553560,W52,R2,1
1321219805571,S23,R4,1
1319217848542,W13,R6,1
1315213776204,W13,R5,1
1318216834109,W19,R6,1
1319218014811,W89,R1,1
1320219208737,W52,R4,1
1316215576695,W13,R6,1
1317215906951,W13,R5,1
1322221203096,S31,R3,1
1323222354449,S34,R6,1
1319217994894,W19,R2,1
1320218660189,W19,R4,1
1317216111411,W15,\N,2
1314212390710,W15,R5,2
1315214339208,W14,R6,2
1318217221605,W29,\N,2
1317216604898,W29,R6,2
1315214325159,W19,\N,2
1319217852348,W13,R6,2
1314212560294,W15,\N,2
1317216614596,W52,R6,2
1314211929827,W50,\N,2
1318216679276,W82,R5,2
1315213766405,W21,R5,2
1319218027290,W50,R5,2
1315213207487,W13,R6,2
1315214102360,W50,\N,2
1316215015381,W67,R6,2
1315214295115,W19,R6,2
1314211916919,W75,R6,2
1320218836183,W33,R5,2
1322220732349,S02,R5,2
1320218885642,W19,R2,2
1324223184868,S35,R6,2
1315213727148,W13,R6,2
1315213610722,W52,R6,2
1315214007231,W19,\N,2
1315214157036,W36,R6,2
1315214381384,W21,R6,2
1315214295836,W14,R5,2
1314212573683,W19,R6,2
1316216293682,W13,R4,2
1317216335176,W58,R3,2
1317216255152,W49,R6,2
1319218156293,W14,R6,2
1314213077148,W24,R5,2
1315213901453,W52,R5,2
1316215089436,W36,R5,2
1314212501023,W82,R6,2
1315213658913,W39,R5,2
1315213901440,W29,R5,2
1316215161744,W29,R6,2
1321219969577,S03,R2,2
1319217972619,W66,R6,2
1314212920829,W36,R5,2
1315214273512,W58,\N,2
1314212402248,W58,R6,2
1315214409993,W19,R6,2
1314212959961,W50,\N,2
1314212887071,W19,R1,2
1314213106622,W13,R6,2
1315214456067,W42,R6,2
1314212402251,W52,R6,2
1314213144847,W13,R6,2
1324222944187,S41,\N,2
1320218746384,W42,R5,2
1319217684962,W33,R5,2
1314213044100,W21,R6,2
1315213694983,W19,R5,2
1317216234284,W36,R2,2
1315215788694,W58,R6,2
1314212503231,W36,R5,2
1319218588667,W13,R6,2
1316215701297,W52,R6,2
1314212753242,W13,R3,2
1315214349173,W52,R6,2
1317216306934,W55,R6,2
1317216243131,W51,R5,2
1314212442925,W13,R4,2
1314212313934,W24,R6,2
1314212891598,W29,R5,2
1315213820424,W42,\N,2
1321220197216,S14,R5,2
1314217031309,W36,R5,2
1317216010278,W21,R5,2
1315213661034,W29,R5,2
1314213057033,W52,\N,2
1315213731591,W19,R5,2
1314212857698,W29,\N,2
1315213191861,W21,R3,2
1318216865978,W29,R6,2
1315218552608,W36,R6,2
1315214215345,W29,R6,2
1314212641676,W84,R6,2
1315214084067,W36,R5,2
1317216057036,W21,R6,2
1315214215358,W29,R6,2
1317215804826,W19,R5,2
1316215635398,W14,\N,2
1318217254705,W36,R6,2
1316215232277,W32,R6,2
1324222878910,S24,\N,2
1314212585083,W13,R6,2
1315214032714,W14,\N,2
1323221955255,S03,\N,2
1323221535127,S33,R6,2
1315214048225,W25,R5,2
1314212575219,W19,R6,2
1316218552572,W36,R5,2
1315213571817,W58,R5,2
1317216057012,W21,R6,2
1314212944464,W39,\N,2
1314212426338,W32,R6,2
1324222878946,S24,R5,2
1323223117108,S03,R2,2
1314212437798,W41,R6,2
1316215167848,W51,R4,2
1314212647717,W14,R6,2
1319217827930,W68,R6,2
1314212434714,W29,R6,2
1315213777042,W13,\N,2
1314212403315,W19,R6,2
1316215558848,W13,R4,2
1315214299695,W14,R6,2
1315213584675,W32,R5,2
1316215045319,W52,R5,2
1315213714431,W32,R6,2
1319218636583,W58,R1,2
1314212822389,W32,R5,2
1317215820895,W74,R5,2
1315214365114,W58,R6,2
1314211934310,W21,R6,2
1315213207501,W13,R6,2
1321220188344,S04,R6,2
1320218750141,W82,R6,2
1314212891143,W19,R6,2
1314212312526,W39,R6,2
1314215788314,W52,R6,2
1314212804645,W29,\N,2
1315213940190,W21,R6,2
1314212442937,W14,R5,2
1315213926850,W78,R6,2
1316215573015,W13,R3,2
1314212345348,W58,\N,2
1315218598908,W13,R6,2
1316215167812,W51,R3,2
1314212390429,W32,R6,2
1317215947300,W68,R5,2
1315213673054,W51,R5,2
1314212545331,W13,R6,2
1324222878934,S24,R5,2
1318217282363,W25,R6,2
1315213732252,W23,\N,2
1314212403303,W52,R6,2
1314214973428,W74,R6,2
1320219359181,W68,R6,2
1318217041045,W58,R2,2
1315213950177,W13,R6,2
1315214339158,W14,R6,2
1317216234714,W13,R6,2
1314212434702,W29,R6,2
1314212551511,W13,R6,2
1315214496578,W19,\N,2
1320218720466,W14,\N,2
1315213200316,W15,R6,2
1314212543829,W39,R6,2
1314212543856,W31,R6,2
1320219037874,W19,R6,2
1319218383901,W19,R6,2
1315214278549,W82,\N,2
1321220412783,S33,R6,2
1322220732352,S02,R3,2
1314212501062,W82,R6,2
1320219126950,W58,R6,2
1317216196004,W19,R5,2
1315213658925,W52,R6,2
1315213832672,W14,R5,2
1315214117905,W13,R6,2
1314212632083,W89,R3,2
1314212503268,W32,R5,2
1321220274296,S35,R6,2
1314212792612,W13,R4,2
1315213557667,W36,R6,2
1317216458479,W72,R5,2
1323222031433,S25,R3,2
1319218061810,W58,R6,2
1314212380265,W19,R6,2
1314212533261,W32,R6,2
1314212944425,W39,R6,2
1314212980229,W19,\N,2
1315213574116,W14,R5,2
1323222139305,S44,\N,2
1315214427092,W13,\N,2
1314212682850,W53,R6,2
1315214155576,W21,R5,2
1323221848144,S44,R5,2
1324222466536,S35,R1,2
1316215187840,W14,R6,2
1319217968078,W52,R6,2
1314212902555,W64,R2,2
1314213003662,W32,R6,2
1315213203514,W19,R6,2
1315214162226,W49,R6,2
1315214276875,W52,\N,2
1315218634463,W19,R5,2
1323222157327,S35,R6,2
1322221427065,S35,R6,2
1317216304384,W13,R6,2
1314214466726,W33,R5,2
1314212545204,W50,R2,2
1315213231463,W24,R6,2
1314212992919,W13,R4,2
1314213104805,W21,R6,2
1314212779096,W71,R6,2
1315214068328,W22,R6,2
1315214466777,W39,R5,2
1318217307394,W42,R6,2
1318216827093,W52,R6,2
1319217685369,W36,R5,2
1318218588717,W58,R6,2
1314212410195,W49,\N,2
1314212584736,W72,R4,2
1314212553301,W43,R1,2
1315214341125,W52,R5,2
1321220412769,S44,R6,2
1319218209068,W22,R6,2
1316215167798,W71,R4,2
1315213776192,W29,R5,2
1318217262361,W14,\N,2
1316215542604,W14,R6,2
1316215489244,W73,\N,2
1315214065827,W14,R6,2
1314212472474,W13,R6,2
1314212433940,W13,\N,2
1315213969076,W13,R6,2
1315213604491,W31,\N,2
1315213997568,W13,R4,2
1315219435221,W13,R5,2
1321219755055,S34,R4,2
1314212378398,W41,R4,2
1315214279390,W82,R6,2
1317216623658,W58,R6,2
1316215167863,W51,R3,2
1322220779262,S21,R6,2
1315213923939,W13,R6,2
1314212412415,W13,R6,2
1314212536282,W15,R2,2
1324222592634,S33,R5,2
1314211934967,W19,\N,2
1315213197015,W19,R6,2
1318216709269,W74,R5,2
1314212574913,W52,R6,2
1315213851898,W52,R5,2
1316215232265,W19,R6,2
1323222354437,S35,R6,2
1314212792903,W36,\N,2
1314212412441,W13,R6,2
1315213538527,W89,R4,2
1314212946127,W19,R5,2
1314212983439,W52,R6,2
1316215731163,W50,R5,2
1316215558293,W58,R6,2
1315213968175,W36,R6,2
1315213874605,W13,R5,2
1314212971232,W49,\N,2
1314213043983,W21,R6,2
1314217790803,W36,R5,2
1315214159838,W19,\N,2
1314212647729,W14,\N,2
1316215711615,W58,R6,2
1321219646837,S35,R6,2
1314212404230,W13,R4,2
1315214040608,W19,R6,2
1314212449122,W81,R5,2
1317216234361,W36,R2,2
1316215497482,W25,R5,2
1317216329538,W52,R4,2
1316215161732,W89,R6,2
1317216227987,W39,R6,2
1315214240398,W56,R6,2
1315214117867,W14,R6,2
1315214032334,W29,R6,2
1316215006533,W49,R6,2
1314212472486,W13,R6,2
1314212469656,W32,R5,2
1314212489064,W36,R6,2
1314212846430,W49,R6,2
1315214161770,W73,R6,2
1314212390468,W32,R6,2
1314212439323,W50,R6,2
1320218833731,W33,R5,2
1314212688218,W13,R5,2
1315214390650,W81,R5,2
1314212516696,W13,R6,2
1315213701612,W89,\N,2
1315214343295,W19,R6,2
1318217541770,W50,R6,2
1320218599013,W84,R5,2
1323221625546,S31,R5,2
1316216622415,W24,R5,2
1315213792690,W13,\N,2
1316215136146,W19,R6,2
1315213945619,W25,R6,2
1317216335152,W58,R3,2
1318216923401,W33,R5,2
1315215441256,W14,R5,2
1315213926847,W78,R6,2
1315213857396,W52,R6,2
1314212516708,W19,R6,2
1314212584748,W72,R5,2
1316216622391,W36,R5,2
1314212428229,W13,R6,2
1319218399640,W29,R6,2
1316215353792,W89,R2,2
1319218067647,W19,R5,2
1314213149014,W89,\N,2
1315214162303,W50,\N,2
1319218499224,W52,\N,2
1315214178687,W74,\N,2
1314212652958,W58,R5,2
1314212478465,W52,\N,2
1315213950001,W19,R6,2
1319218335279,W81,R5,2
1314212937953,W13,R6,2
1316215167394,W29,\N,2
1315213207499,W31,R6,2
1314212543868,W39,R6,2
1314212469617,W14,R5,2
1320218835092,W33,R5,2
1315213926811,W71,R6,2
1317216235097,W19,R6,2
1315214048237,W32,R5,2
1315214039859,W51,R4,2
1317216335149,W58,R3,2
1314213128768,W52,\N,2
1315213846569,W19,\N,2
1314212890875,W54,R5,2
1319217928201,W84,\N,2
1314212412478,W74,R6,2
1314213008283,W35,R2,2
1321219905092,S44,R6,2
1320218696995,W42,R5,2
1315213968264,W13,R6,2
1314212541116,W82,R5,2
1318217669872,W39,R6,2
1314212647743,W13,R6,2
1323221889355,S34,R5,2
1324222726628,S21,R6,2
1315219435233,W13,R5,2
1314212615569,W19,\N,2
1314212682862,W52,\N,2
1314212539946,W55,\N,2
1314211914270,W21,R5,2
1315213216916,W73,R6,2
1314212793335,W19,\N,2
1315213755515,W50,R6,2
1314212519490,W82,R6,2
1315219435245,W19,R5,2
1314212462028,W14,R6,2
1314212462016,W52,R2,2
1314212615025,W13,\N,2
1321220412922,S44,R6,2
1314213130913,W15,R6,2
1316215442575,W36,R6,2
1315213207513,W31,R6,2
1321220313858,S24,\N,2
1319218399626,W29,R6,2
1317216308902,W39,R6,2
1324222798961,S23,R2,2
1315214231591,W13,R4,2
1322220697371,S24,R6,2
1314213233822,W19,R6,2
1315213752672,W14,R4,2
1315214458919,W52,R6,2
1315213929110,W14,R6,2
1314212931721,W52,R6,2
1321220412896,S44,R6,2
1318217152469,W21,R4,2
1319218073827,W19,R6,2
1320218595179,W42,R6,2
1322221020872,S35,R6,2
1319217799218,W21,R5,2
1314212882981,W21,\N,2
1314213111976,W65,R6,2
1314212699096,W22,\N,2
1318217152457,W21,R4,2
1319218247169,W41,R6,2
1315217720364,W29,R4,2
1320218962227,W14,R6,2
1314211913948,W41,\N,2
1314212378436,W67,R4,2
1320219337692,W59,R4,2
1316214947867,W74,R5,2
1318217302177,W39,R6,2
1317216216008,W58,R3,2
1315218476594,W52,R6,2
1314212313959,W13,R6,2
1317216614584,W39,R5,2
1314213144823,W31,R6,2
1314212825095,W13,R6,2
1314212737682,W52,R6,2
1316215167824,W51,R4,2
1315213983378,W19,R6,2
1315213836238,W21,R6,2
1315218634487,W29,R5,2
1317216309563,W71,\N,2
1314214944819,W36,R6,2
1315213766355,W21,R5,2
1323222210724,S44,\N,2
1315214176149,W13,R4,2
1315214457780,W42,R6,2
1317216041285,W82,R5,2
1317216234296,W58,R2,2
1322221188511,S31,\N,2
1315213874581,W13,R5,2
1315214308431,W13,R6,2
1316215366194,W14,R6,2
1315214256101,W52,R6,2
1315213857384,W13,R6,2
1314211923216,W19,\N,2
1315214441875,W19,R4,2
1315214356091,W21,R6,2
1315213541840,W13,R2,2
1314212412427,W13,R6,2
1316215089499,W36,R6,2
1314212516684,W13,R6,2
1316215744374,W52,R6,2
1316215534660,W52,R6,2
1316215187307,W51,R5,2
1318216914919,W58,R6,2
1314213836240,W21,R6,2
1317216126185,W71,R6,2
1314212782369,W13,R4,2
1315213546169,W42,R6,2
1315213659461,W14,\N,2
1314212552665,W19,R6,2
1315214212476,W81,R5,2
1315214080158,W14,R5,2
1315214313975,W13,R6,2
1319218067635,W29,R5,2
1314212555674,W15,R6,2
1316215394812,W19,R6,2
1314213051636,W21,R6,2
1315214053062,W58,R3,2
1321220159267,S41,R6,2
1316215045550,W58,R6,2
1315213703174,W58,\N,2
1314212342950,W19,\N,2
1315215788338,W52,R6,2
1316215469762,W14,R3,2
1314213098458,W33,R6,2
1314212660765,W42,R6,2
1315213969064,W19,R6,2
1314212630281,W19,R6,2
1314212882955,W13,\N,2
1319218399665,W29,R6,2
1317216093789,W35,\N,2
1318217507728,W52,R6,2
1314212500742,W19,R6,2
1320219214133,W29,R6,2
1319218082814,W29,R5,2
1315214299707,W14,R6,2
1315213745197,W32,R6,2
1314212442964,W13,R6,2
1315213593433,W51,\N,2
1314212804660,W52,R6,2
1323222157404,S41,R6,2
1320219126947,W42,R1,2
1316215694807,W29,R6,2
1314212390470,W32,R6,2
1315214324713,W19,R6,2
1315213968795,W33,\N,2
1314212937940,W50,\N,2
1315218623256,W49,R5,2
1314212887083,W19,R6,2
1314212893010,W14,R5,2
1315214240400,W39,R6,2
1314212713061,W13,R6,2
1314216076190,W32,R5,2
1314212908952,W68,\N,2
1314212501163,W29,R5,2
1316215676115,W13,R6,2
1315214125650,W50,\N,2
1314213076654,W42,R6,2
1315213926823,W71,R6,2
1320219026440,W19,R6,2
1316215039280,W52,R6,2
1315214193082,W82,R6,2
1315213645260,W32,\N,2
1314212460808,W13,R6,2
1316215673132,W50,\N,2
1315213770148,W19,\N,2
1321220313845,S24,\N,2
1317216589782,W14,R5,2
1315214386866,W42,R4,2
1316215205459,W14,R6,2
1315213231160,W14,R6,2
1314212419372,W14,R6,2
1323221700127,S24,R6,2
1314214503118,W29,R5,2
1314212927420,W58,R5,2
1315214185492,W19,R6,2
1315213213958,W56,R5,2
1315213729926,W51,R5,2
1315214390902,W32,R6,2
1317218637650,W52,R6,2
1315213637667,W32,R5,2
1314212551143,W52,R5,2
1316215136223,W19,R6,2
1319217799194,W71,R5,2
1314212855807,W52,R6,2
1316215439365,W51,R5,2
1323222157442,S35,R6,2
1316215136247,W19,R6,2
1314212482970,W21,\N,2
1315213766379,W21,R5,2
1314212659748,W32,R6,2
1314212480230,W36,\N,2
1319218030738,W51,R5,2
1322221427077,S35,R6,2
1316215742812,W65,R5,2
1318217152444,W21,R4,2
1315213706005,W39,R6,2
1321219972460,S24,\N,2
1316215694833,W29,R6,2
1315213766381,W21,R5,2
1315214341149,W52,R5,2
1314212673836,W36,\N,2
1314212750160,W19,\N,2
1315213851886,W52,R6,2
1317216335164,W58,R5,2
1317216614622,W19,R6,2
1315213700750,W14,R6,2
1316215744398,W50,R6,2
1319217660669,W13,R5,2
1314212516734,W13,R6,2
1314212353573,W42,\N,2
1314212695338,W52,R5,2
1315218623320,W84,R5,2
1314212384491,W82,R6,2
1315213919893,W13,R6,2
1314213100668,W13,R5,2
1314212489049,W14,R6,2
1314212400218,W13,R6,2
1317216010304,W21,R5,2
1314212632119,W52,\N,2
1323221937636,S35,R6,2
1320218595003,W15,R6,2
1315214231805,W14,\N,2
1315216643294,W13,R6,2
1315214245870,W84,R6,2
1323222023982,S42,R6,2
1318216894980,W52,R5,2
1315213945658,W21,R6,2
1319217721214,W81,R3,2
1320219383142,W39,\N,2
1314212950265,W52,R6,2
1319217928187,W84,R6,2
1315213937840,W52,R5,2
1314212343471,W78,R5,2
1314213189311,W36,\N,2
1314212402263,W52,R6,2
1314213001860,W14,\N,2
1315213715624,W39,R6,2
1320218885539,W58,R2,2
1314212985182,W33,R6,2
1315213965852,W58,R3,2
1316215682434,W14,R5,2
1315213219571,W36,R6,2
1315213697511,W82,R5,2
1315214215257,W29,R6,2
1316215673144,W58,R5,2
1314213199110,W19,R5,2
1315213984204,W42,R6,2
1314212881686,W29,R6,2
1314213104387,W42,R3,2
1319217610361,W13,R4,2
1314214496566,W50,R4,2
1315214043515,W14,R5,2
1314212378386,W67,R4,2
1318217419290,W42,\N,2
1314211917719,W58,R5,2
1318217455272,W29,R6,2
1315213572922,W74,R5,2
1315214451700,W13,R6,2
1314212335929,W78,R6,2
1314212394454,W13,\N,2
1318217345723,W19,R6,2
1322220732337,S02,R4,2
1318216769366,W22,R6,2
1317216234322,W36,R2,2
1317215905504,W29,R6,2
1321220275212,S35,R6,2
1322221388972,S23,\N,2
1314212976563,W13,R5,2
1315214235400,W36,R6,2
1315218623306,W83,R5,2
1316215232291,W19,R6,2
1320218833337,W58,R6,2
1321219974565,S44,R6,2
1323221635891,S21,R4,2
1316215448844,W19,R6,2
1314212543817,W52,R4,2
1316215290723,W13,R5,2
1320218933695,W36,R6,2
1315213569724,W32,R3,2
1316215349477,W49,R5,2
1317216234260,W36,R2,2
1319217799257,W71,R5,2
1314212876712,W13,R6,2
1315214457778,W82,R6,2
1318217455260,W29,R6,2
1324222878959,S24,R5,2
1315213720651,W73,\N,2
1315214076539,W13,R3,2
1315213541826,W32,R6,2
1319218415267,W58,R3,2
1321220412934,S44,R6,2
1314212390708,W68,R5,2
1314212607713,W89,R6,2
1315214109415,W24,R6,2
1315214170591,W71,R6,2
1314213044074,W21,R6,2
1317216255125,W58,R5,2
1314213031863,W81,R6,2
1317215995275,W14,R6,2
1315213929108,W14,R6,2
1314213104375,W42,R3,2
1324222555688,S24,R4,2
1314211924117,W13,R6,2
1314212347785,W52,R5,2
1316214965004,W52,R5,2
1315214449819,W19,\N,2
1317216149435,W52,R6,2
1318216910430,W81,R6,2
1314213027461,W13,R6,2
1315214249916,W51,R6,2
1314212536294,W14,R5,2
1314212491322,W13,R5,2
1315214215182,W50,R6,2
1314212324469,W14,R6,2
1314212535266,W50,R6,2
1314212610935,W84,R5,2
1314212636676,W49,\N,2
1314212437279,W14,R6,2
1319217760572,W58,R6,2
1314212900157,W50,R5,2
1316215600368,W74,\N,2
1315213743711,W71,R6,2
1317215943248,W52,R6,2
1319217768365,W52,\N,2
1315214365126,W13,R5,2
1315214440935,W43,R5,2
1317215943200,W52,R6,2
1316215497470,W68,R5,2
1314211932013,W42,R6,2
1314218588731,W82,R6,2
1315213969052,W13,R6,2
1317216041424,W58,R2,2
1315214107260,W19,R5,2
1321220353472,S21,R5,2
1315214060814,W71,R6,2
1315213706029,W52,R6,2
1315215788643,W13,R6,2
1315213225319,W13,\N,2
1318218571533,W58,R5,2
1318218552469,W39,R6,2
1317216110054,W59,R6,2
1314212369868,W72,R6,2
1315213804444,W52,\N,2
1321220187898,S23,R6,2
1324222408458,S03,R6,2
1314212578660,W14,R6,2
1314212400206,W52,R6,2
1324223184843,S35,R6,2
1315213926862,W71,R6,2
1322221251008,S42,R5,2
1315214384531,W14,R4,2
1315213727934,W52,R5,2
1324222822835,S21,R6,2
1314212637058,W25,R5,2
1314212528121,W82,R6,2
1314212775631,W71,R6,2
1315214279402,W82,R6,2
1320218750180,W82,R6,2
1315213945633,W25,R6,2
1315213946179,W22,R6,2
1319218175798,W29,R3,2
1315213923889,W13,R6,2
1314212379174,W72,R6,2
1318217345735,W19,R6,2
1314212779591,W78,R6,2
1316215522350,W52,R6,2
1316215692789,W72,R5,2
1315213901477,W13,R5,2
1315214187787,W74,R6,2
1314213128022,W78,\N,2
1314212503270,W32,R5,2
1314212431074,W15,R6,2
1315214276317,W42,\N,2
1314212809560,W29,\N,2
1315214120988,W19,\N,2
1314212558124,W13,\N,2
1314211932025,W49,R6,2
1314212543894,W39,R6,2
1315214191862,W21,R6,2
1318217463355,W82,R3,2
1314212774400,W33,R5,2
1316215366170,W14,R6,2
1321219919471,S24,R3,2
1314212809545,W29,\N,2
1314212900183,W50,R5,2
1315213774553,W19,\N,2
1318216911166,W13,R6,2
1316215359934,W29,\N,2
1315213846571,W22,R6,2
1314212636726,W49,R6,2
1322221288754,S35,R6,2
1322221056029,S44,R6,2
1316215247711,W31,\N,2
1315213978695,W13,R6,2
1316215533807,W82,R6,2
1319217852387,W15,\N,2
1315214363994,W52,R6,2
1314212516254,W49,R5,2
1316215673094,W58,R5,2
1324222463566,S23,R6,2
1314212872473,W13,R5,2
1315213207463,W31,R6,2
1315213243672,W32,R6,2
1314212505174,W19,R6,2
1314212378412,W67,R4,2
1317216233369,W19,R6,2
1315214244992,W14,\N,2
1315214441851,W32,\N,2
1315214308746,W21,R5,2
1314212792889,W33,R6,2
1315213230941,W42,R6,2
1315214240362,W56,R6,2
1314212598167,W14,R5,2
1315214025126,W21,R6,2
1316215167851,W51,R3,2
1314211923228,W36,\N,2
1314212646703,W33,R1,2
1316215572951,W19,R5,2
1316215205446,W14,R6,2
1315214105847,W19,\N,2
1314213044047,W25,R6,2
1314212390583,W82,R4,2
1317216566481,W25,R6,2
1315218634475,W42,R5,2
1315213950165,W13,R6,2
1314212501098,W42,R6,2
1319218383949,W19,R6,2
1314212893034,W74,R5,2
1314212500728,W82,R1,2
1321219905054,S44,R6,2
1316215481223,W71,R6,2
1314212529580,W74,R6,2
1314213056474,W13,\N,2
1314212900258,W50,R5,2
1314213145269,W13,\N,2
1315213978707,W14,R6,2
1319217773744,W15,R5,2
1319218247207,W41,R6,2
1314212442949,W52,R5,2
1314212552653,W13,R6,2
1315214349223,W50,R6,2
1315213701067,W82,R6,2
1318217223736,W41,R2,2
1318216864037,W41,R3,2
1318217345711,W19,R6,2
1320218835825,W36,R5,2
1315213839145,W74,R6,2
1315213632781,W39,\N,2
1317216010292,W21,\N,2
1316215136159,W13,R6,2
1314212503243,W14,R5,2
1317215905492,W89,R6,2
1314214295139,W29,R6,2
1323221937648,S35,R6,2
1316215037868,W14,R6,2
1321220383665,S23,R6,2
1322220775201,S42,\N,2
1318217558749,W29,R6,2
1317219442833,W49,R2,2
1318216972063,W13,R4,2
1322220679981,S03,R1,2
1314212675033,W14,\N,2
1314212809558,W29,\N,2
1314212779108,W71,R6,2
1315213753167,W19,R2,2
1316215426091,W71,R5,2
1314212977817,W51,R2,2
1314212442952,W14,\N,2
1315214332847,W58,R6,2
1321221431570,S42,R6,2
1315214357624,W14,R6,2
1322221205786,S04,R5,2
1321219704549,S06,R5,2
1317215947298,W64,R5,2
1315214453211,W36,R5,2
1314212390482,W32,R6,2
1315214295178,W29,R6,2
1315213984178,W82,R6,2
1316215673106,W53,R6,2
1322221426404,S35,R6,2
1315214309662,W13,R4,2
1314212503256,W13,R5,2
1316215198375,W56,R6,2
1321220188320,S22,R6,2
1316215232315,W19,R6,2
1315214295851,W68,R5,2
1314212402275,W52,R6,2
1316215135029,W13,\N,2
1316215673056,W41,R6,2
1319218195497,W22,R6,2
1315214371585,W54,\N,2
1316214982617,W72,R5,2
1315214458869,W52,R6,2
1317216065680,W58,R6,2
1318216920862,W58,R6,2
1317216335125,W89,\N,2
1321219660798,S33,R6,2
1316215028679,W13,R6,2
1315214363929,W13,R6,2
1314212317768,W39,R6,2
1315214452714,W19,\N,2
1315214308468,W13,R5,2
1316215180074,W19,R6,2
1315214110722,W58,R6,2
1314212419600,W58,R5,2
1315214116434,W65,\N,2
1314212806261,W13,R6,2
1324222583484,S24,R6,2
1314213083355,W14,R6,2
1315213585971,W14,\N,2
1324222822759,S42,R6,2
1314212944452,W13,R6,2
1314212442976,W52,R6,2
1315214073328,W13,R6,2
1315213684564,W52,R6,2
1315213926835,W78,R6,2
1316215563634,W21,R6,2
1321220412670,S44,R6,2
1315214295848,W19,R5,2
1323222019503,S44,R4,2
1321219457862,S21,R6,2
1319217761408,W19,R6,2
1315214296244,W21,R6,2
1321220516316,S33,R6,2
1315213690225,W89,\N,2
1315213999271,W19,R6,2
1314212971307,W42,R6,2
1324223184856,S35,R6,2
1314213213580,W15,R6,2
1315213755503,W21,R6,2
1314214917369,W52,R6,2
1314212378448,W66,R4,2
1315213722337,W56,R6,2
1314212973200,W50,R6,2
1315216650945,W52,R4,2
1315213700723,W82,R6,2
1318217060223,W82,R6,2
1315213841784,W19,R6,2
1318217255177,W42,\N,2
1315214365090,W13,R6,2
1314213035138,W49,R6,2
1314211943980,W32,\N,2
1315214339261,W13,R6,2
1317216403802,W71,R6,2
1314213116864,W19,R6,2
1315213999232,W29,R6,2
1315213610710,W52,R6,2
1315214252342,W42,R6,2
1314212690325,W52,R5,2
