doc_ctrl_num,tri_facility_id,cas_registry_number,reporting_year,max_amount_code,produce,imported,sale_distribution,byproduct,process_impurity,industry_code
1318217061542,92663HXSNM829PR,7697-37-2,2018,03,0,0,0,0,0,332
1315214276317,06320SHFFL17BRA,N590,2015,01,1,0,0,1,0,325
1319217841701,15022NTNLP9GUTT,1330-20-7,2019,03,0,0,0,0,0,325
1315214006367,12150SCHNC1000M,67-56-1,2015,04,0,0,0,0,1,325
1314212809560,05301FLFLXPUTNE,N982,2014,04,0,0,0,0,0,326
1316215156629,38562TNRQP142NG,7440-50-8,2016,05,0,0,0,0,0,332
1323221770011,3562WSNPNT18771,N982,2023,03,0,0,0,0,0,332
1318218522858,77571VNLRC10850,N230,2018,03,0,0,0,0,0,332
1321219652854,3735WSNFRD831VL,71-36-3,2021,04,0,0,0,0,0,325
1320219324872,49868LSNPC461MI,75-07-0,2020,01,1,0,0,1,0,321
1315213716044,82931XBWHYI80EX,71-43-2,2015,05,1,0,1,0,0,324
1316214952792,35756DRCTP26655,7440-47-3,2016,03,0,0,0,0,0,325
1323222323836,60435CPNRG10IND,N100,2023,05,1,1,1,0,0,325
1316215077292,32809RGLMR2300J,100-42-5,2016,04,0,0,0,0,0,336
1316215195696,52761HNCXXHWY61,95-63-6,2016,03,0,0,0,0,0,337
1323221653571,75006THGLD1900J,N230,2023,04,0,0,0,0,0,325
1323222249942,3774WHFNRT395TE,1330-20-7,2023,04,0,0,0,0,0,332
1316215112412,67530THFLLWESTP,106-46-7,2016,04,0,0,0,0,0,325
1324223123771,4817WRLKNS41144,N096,2024,04,1,1,1,0,0,331
1322221254194,30501DPSTH2255W,79-21-0,2022,02,0,0,0,0,0,311
1323221689856,38555STNPK238PR,N090,2023,04,0,0,0,0,0,327
1316217785296,77978FRMSPPOBOX,79-01-6,2016,03,1,0,0,0,1,325
1314212695682,60007VDJTS1855E,N230,2014,04,0,0,0,0,0,325
1314212387955,57117JHNMR1400N,7783-06-4,2014,04,1,0,0,1,1,311
1324222681684,17519CNSTG245RE,1330-20-7,2024,03,0,0,0,0,0,321
1316215366927,28631MRCNP407TH,7429-90-5,2016,04,0,1,0,0,0,332
1315214120988,45225MYRTL3055C,7440-47-3,2015,04,0,0,0,0,0,336
1314213011861,53821MCMPNHWY35,N120,2014,05,0,0,0,0,0,327
1319218209637,16323MNYCHTWOMI,N100,2019,04,1,1,1,0,0,325
1320219278874,00918NDLCX198CH,7697-37-2,2020,03,0,0,0,0,0,311
1319218265407,21074BLCKD626HA,7440-02-0,2019,03,0,0,0,0,0,332
1319217963077,45242CNCNN5901C,7440-50-8,2019,02,0,0,0,0,0,332
1314212496350,72651TTRLRRTE12,7439-96-5,2014,04,0,0,0,0,0,336
1318216837462,37166NTRNC1GRIZ,N010,2018,03,0,1,0,0,0,336
1316215397035,14214WLLMS2978M,N511,2016,05,1,0,0,1,0,331
1319218430609,60174NTDLB32037,N230,2019,03,0,0,0,0,0,325
1314212659751,0887WRCHML18USH,75-09-2,2014,03,0,0,0,0,0,325
1316215460573,17604JLCLR303NO,100-41-4,2016,04,0,0,0,0,1,332
1316215545536,54307FRTHW1919S,N495,2016,03,1,0,0,1,0,322
1318217026347,93707PBDYF2494S,7440-50-8,2018,04,0,0,0,0,0,333
1322220978302,40601NSHVL616IN,N230,2022,03,0,0,0,0,0,332
1321220007191,16749QKRSTINTER,110-82-7,2021,03,0,0,0,0,0,324
1314212684690,00804SSSTTCYRIL,95-63-6,2014,04,0,0,0,0,0,4247
1314212735106,55103MLXCP22EMP,7439-92-1,2014,02,0,0,0,0,0,334
1314212489761,85282SCNTG77WGE,7697-37-2,2014,03,0,0,0,0,0,332
1314212558124,75243DRSNF13532,7439-97-6,2014,02,0,0,0,0,0,334
1324222637340,55369NVRSL8860Z,7440-50-8,2024,03,0,0,0,0,0,334
1322221163052,49221MCHGN1336E,N511,2022,02,1,0,0,1,0,311
1314212585626,54481DNLDS6000C,108-88-3,2014,02,0,0,0,0,0,333
1324222981134,03062BNCHM1INNV,7439-92-1,2024,03,0,0,0,0,0,334
1316215303862,35601MNSNTCOURT,N458,2016,01,1,0,0,1,0,325
1320219332943,3547WHRBXL12982,67-56-1,2020,06,0,0,0,0,0,325
1316215765696,83854PTLTC41NPT,7439-92-1,2016,02,0,0,0,0,1,321
1317215989359,28134RTLND9635I,117-81-7,2017,05,0,1,0,0,1,325
1317216259580,47112HDSNF545VA,79-21-0,2017,03,0,0,0,0,0,311
1318216983460,16749QKRSTINTER,7647-01-0,2018,03,1,0,0,1,0,324
1314211932025,56258HRLSY64WER,7439-92-1,2014,02,0,0,0,0,0,335
1314212552715,64116NNCRB1234A,7697-37-2,2014,03,0,0,0,0,0,332
1315213587328,65803HWKRP4500P,7440-50-8,2015,04,0,0,0,0,0,333
1315213625421,03062TRDYN4PITT,N230,2015,03,0,0,0,0,0,334
1316215215056,7704WTCHNP1346L,107-21-1,2016,04,0,0,0,0,0,999
1324223117856,8430WNTRSL275NM,N982,2024,03,0,0,0,0,0,311
1314212543894,70518SCHMT5750H,1330-20-7,2014,06,0,0,0,0,0,325
1322220763369,75006THGLD1900J,N535,2022,04,0,0,0,0,0,325
1315213832569,28273HRPRC11625,N090,2015,04,0,0,0,0,0,333
1314212665778,3652WFRTCR1965S,108-88-3,2014,04,0,0,0,0,0,336
1322221401159,37644SNPNTSTATE,7440-50-8,2022,03,0,0,0,0,1,332
1315214191862,44024LSTCH145PA,96-45-7,2015,04,0,1,1,0,0,326
1323221623097,8710WDLTGR4521A,7439-92-1,2023,02,0,0,0,0,0,334
1319217758667,7748WLGCYQ1475A,107-21-1,2019,04,0,0,0,0,0,333
1314212625038,23434LLDCL2301W,67-56-1,2014,05,0,0,0,0,0,325
1320218976088,55987LKCNT5752I,N420,2020,02,0,0,0,0,0,336
1320219328895,37744BLLZNBALLR,N100,2020,04,1,0,1,1,0,331
1316215269527,61821LLYNG17WWA,7440-02-0,2016,06,0,0,0,0,0,331
1316215117716,95324HLMRC9001N,79-21-0,2016,03,0,0,0,0,0,311
1324223230943,02916HNDYH231FE,7440-47-3,2024,04,0,0,0,0,0,332
1317220639090,7900WSLVYSSPUR1,108-95-2,2017,05,0,0,0,0,1,325
1316215113059,14850MPLNC41DUT,7439-92-1,2016,02,0,0,0,0,0,334
1318217463355,15145STLDN200BR,7439-92-1,2018,04,0,0,0,0,0,332
1315215290180,94025SDSTN2575S,7439-92-1,2015,06,0,0,0,0,0,999
1314212774400,90503FRSTB19500,107-21-1,2014,08,0,0,0,0,0,325
1315213979329,77571PPGND1901A,79-22-1,2015,05,1,0,1,0,0,325
1314212417618,1903WBNGTN55LDB,7697-37-2,2014,03,0,0,0,0,0,331
1323221678889,92803CCCLF1226N,7697-37-2,2023,03,0,0,0,0,0,3121
1320218888321,03062TRDYN4PITT,N420,2020,03,1,1,0,1,0,334
1318217294343,61834FBRTQ3650S,67-56-1,2018,03,0,0,0,0,0,327
1317215981806,57005TLSHY7ERED,7439-92-1,2017,02,0,0,0,0,0,332
1316215366170,16143YNGGLPOBOX,7439-92-1,2016,04,0,0,0,0,0,332
1323222068951,94565CRTRN2850W,N511,2023,05,0,0,0,0,0,325
1323222282701,00617MRCKSSTATE,91-20-3,2023,04,0,0,0,0,0,325
1316215167887,48453DGPNC3260F,100-42-5,2016,03,0,0,0,0,0,326
1314212417796,46545RSTNC1718N,7440-50-8,2014,05,0,0,0,0,0,326
1319218069449,9530WBRBSC22EGR,MIXTURE,2019,02,0,0,0,0,0,337
1320218870640,3946WCPPLL1912R,N590,2020,04,0,0,0,0,0,321
1316215328764,36105HYNDM7HYUN,7632-00-0,2016,04,0,0,0,0,0,336
1316215072758,52101DRLLT13011,7440-02-0,2016,03,0,0,0,0,0,332
1317216600849,94804RCCRB731WC,7664-41-7,2017,03,0,0,0,0,0,325
1318216934048,01432PHRMC25PAT,67-56-1,2018,04,0,0,0,0,0,325
1319217726862,43551MSTRC501WE,N535,2019,04,0,0,0,0,0,324
1321219975125,45225MYRTL3055C,7440-48-4,2021,02,0,0,0,0,0,336
1319217790625,43725LMCST804BY,N982,2019,04,0,0,0,0,0,326
1319217724234,48218FRTZP255MA,7439-92-1,2019,01,0,0,0,0,1,331
1323221716196,9783WMTLLT78798,7439-92-1,2023,02,0,0,0,0,0,999
1324222833459,45373LCPCR421SO,108-88-3,2024,04,0,0,0,0,0,322
1316215362359,06095WNDSR169OL,7440-02-0,2016,04,0,0,0,0,0,336
1315214078065,60140LCTRM15NRW,N090,2015,03,1,0,0,1,0,332
1321219919471,3732WWHRLP2525B,N450,2021,04,0,0,0,0,0,335
1324222453045,7757WNVVLL2525I,71-36-3,2024,03,0,0,0,0,0,325
1322221154103,70508SSFNT29GLA,100-42-5,2022,03,0,0,0,0,0,326
1317216433728,38109BRMNG3601P,N078,2017,04,1,0,0,0,1,331
1318216953594,13212CMCNT7313W,7439-92-1,2018,03,0,0,0,0,0,335
1318217389737,53151PTRNC16700,N982,2018,04,0,0,0,0,0,324
1318216711287,9213WTLDYN9855C,N420,2018,02,0,0,0,0,0,335
1314212545444,90023FRSTR3137E,110-54-3,2014,04,0,0,0,0,0,325
1319217820760,5542WPNRMT48QUE,N511,2019,01,1,0,0,1,0,332
1315214386967,4942WLGCHM1LGWA,N040,2015,04,0,1,1,0,0,335
1318217301631,19510CNCRPEXCEL,100-41-4,2018,04,0,0,0,0,0,332
1317216563888,37744BLLZNBALLR,7439-92-1,2017,04,0,0,0,0,1,331
1317216082382,0060WHPNTRCARR1,N230,2017,04,0,0,0,0,0,325
1321220420119,4783WVCBRZ1825E,78-92-2,2021,03,0,0,0,0,0,325
1314212809545,05301FLFLXPUTNE,149-30-4,2014,03,0,0,0,0,0,326
1315213707526,75203LXTTC2465J,7439-92-1,2015,02,0,0,0,0,0,339
1314212900183,50616SLSBR1900R,67-56-1,2014,05,1,0,0,1,0,325
1315214235069,18848DPNTTRD1BO,7440-50-8,2015,04,0,0,0,0,0,325
1321219851399,49015NPPNDONEDE,7664-39-3,2021,03,1,0,0,1,0,336
1320219278076,30721MRCHM115AB,N010,2020,05,0,0,0,0,0,325
1320218732410,9363WBLTMR15341,N450,2020,04,0,0,0,0,0,333
1315213774553,14150FMCCR37SAW,7664-41-7,2015,04,0,0,0,0,0,325
1322221362369,16749QKRSTINTER,1330-20-7,2022,03,0,0,0,0,0,324
1318216911166,91006NMLDB36LAP,7697-37-2,2018,04,0,0,0,0,0,332
1318216828905,8943WPPGND5PITT,107-21-1,2018,03,0,0,0,0,0,325
1316215359934,01851MCMNC100CH,872-50-4,2016,03,0,0,0,0,0,334
1322221472816,7748WGDMNM191KE,7439-96-5,2022,06,0,0,0,0,0,333
1319217757537,15853XTCMTBOOTJ,7440-02-0,2019,02,0,0,0,0,0,332
1321219794411,32905MCSSM2755K,N420,2021,02,0,0,0,0,0,334
1315213846571,91749CMCCH18383,64-18-6,2015,03,0,0,0,0,0,325
1320218864914,9176WDNCNX1745E,N511,2020,04,1,0,0,1,0,332
1314212881433,53052LTNKMW140N,7440-47-3,2014,05,0,0,0,0,0,332
1318217320720,82701WYMNG740WE,95-63-6,2018,06,1,0,0,0,1,324
1315214126916,61032MCRSWWALNU,7439-92-1,2015,02,0,0,0,0,0,335
1314212918965,37744BLLZNBALLR,N100,2014,04,1,0,1,1,0,331
1322221226196,7494WKFDSN1NWIL,N511,2022,03,1,0,0,1,0,311
1321220116089,37620BCHML501FI,67-56-1,2021,04,0,1,0,0,0,325
1321220188825,47170MLTCLHWY31,110-54-3,2021,03,0,0,0,0,0,323
1315213965902,30701RYLRB197RO,N120,2015,04,0,0,0,0,0,326
1324222460305,5461WGLDNP29NRT,79-21-0,2024,03,0,0,0,0,0,311
1323222289858,30120NHSRB100BU,7664-41-7,2023,05,1,0,0,0,0,3121
1316215025495,02542SCSTG3162H,7439-92-1,2016,03,0,0,0,0,0,999
1319217831357,30903CLMBN23COL,N458,2019,01,1,0,0,0,1,325
1316215033958,44035NYLNG1301L,7783-06-4,2016,01,1,0,0,1,0,325
1316215115357,43537NTRCN434WD,67-56-1,2016,04,0,0,0,0,0,325
1319218274367,40213PTMTV4415E,7440-47-3,2019,04,0,0,0,0,0,336
1322220770616,35150FLVRC423NN,7697-37-2,2022,03,0,0,0,0,0,311
1319218108330,52632KKKST240RO,N120,2019,04,0,0,0,0,0,331
1321219689989,75006TXSFN1801S,131-11-3,2021,03,0,0,0,0,0,332
1314212481055,81001TRNCX101WI,7439-96-5,2014,03,0,0,0,0,0,333
1321220009221,15857CRBNC150FO,7440-47-3,2021,02,0,0,0,0,0,332
1321220020465,4614WFKTYT599NL,7439-96-5,2021,05,0,0,0,0,0,336
1320218773772,42343NTNLFHIGHW,1330-20-7,2020,03,0,0,0,0,0,337
1316215662848,43725LMCST804BY,117-81-7,2016,03,0,0,0,0,0,326
1317215996137,4737WTYSNM1355W,7664-41-7,2017,04,1,0,0,1,0,311
1317216245151,46176RYBDC800MA,7440-47-3,2017,02,0,0,0,0,0,331
1314212636726,53081SHBYG1439N,1330-20-7,2014,04,0,0,0,0,0,325
1314212567554,76302HWMTR3101H,7664-39-3,2014,02,0,0,0,0,0,336
1315214038426,43410WHRLP119BI,N511,2015,03,0,0,0,0,0,335
1323221701600,55068SPCTL13220,7782-50-5,2023,04,0,1,0,0,0,331
1321219604814,38834CRNTHFULTO,N420,2021,03,0,0,0,0,0,334
1321219509460,9211WLLMNX52ILL,75-05-8,2021,04,0,0,0,0,0,334
1321220659546,48084SLZRP1972M,N495,2021,05,1,1,1,0,0,331
1319217968155,38113CRGLL2330B,110-54-3,2019,03,0,0,0,0,0,311
1318217056845,37311MLLRC62IND,7440-50-8,2018,05,0,0,0,0,0,332
1322221288754,30103LGCHM31LGD,100-42-5,2022,04,0,0,0,0,0,325
1322221056029,07730FFCMP600ST,N230,2022,04,0,0,0,0,0,325
1316215219318,29472RCCRB19COU,191-24-2,2016,04,0,0,0,0,0,335
1320218886974,4866WSTYRN164BU,141-32-2,2020,06,0,0,0,0,0,325
1318217187095,13601KNWLT213FA,67-56-1,2018,05,0,0,0,0,0,322
1314212921340,93707PBDYF2494S,7440-50-8,2014,04,0,0,0,0,0,333
1315213720244,47842LLLLYSTATE,7647-01-0,2015,02,1,0,0,1,0,325
1316215247711,55442SCHND5905N,67-56-1,2016,03,0,0,0,0,0,339
1316215278755,75160VKSTH17MET,N010,2016,04,0,0,0,0,0,326
1315214046005,49461HWMTC555BE,7440-02-0,2015,03,0,0,0,0,0,331
1315213850959,06810BDKNRFINAN,64-18-6,2015,03,0,0,0,0,0,325
1319218289282,46514MRRYD1536G,N096,2019,05,0,0,0,0,0,332
1316215390523,92138NTNLSHARBO,67-56-1,2016,03,0,0,0,0,0,336
1321219848658,98108CCLVN429SO,N982,2021,03,1,0,1,1,0,332
1322221367877,00918NDLCX198CH,7697-37-2,2022,03,0,0,0,0,0,311
1322220680351,14760HYSLL211FR,79-94-7,2022,03,0,0,0,0,0,325
1320218888358,03062TRDYN4PITT,7664-93-9,2020,04,1,0,0,0,0,334
1316215131602,3130WDNLDF11WAR,7439-92-1,2016,02,0,0,0,0,0,332
1314214451647,24203MRRSN400CO,1163-19-5,2014,01,0,0,0,0,0,326
1322220648758,92121PRGRM925BR,7439-92-1,2022,02,0,0,0,0,0,334
1323221963364,0530WCMMNW66PAU,7697-37-2,2023,03,0,0,0,0,0,311
1323223228558,35565FNTNTOLDDE,1330-20-7,2023,04,0,0,0,0,0,336
1324222502181,15022NTNLP9GUTT,1330-20-7,2024,03,0,0,0,0,0,325
1315213978695,30643MNRTQ200MC,N090,2015,04,0,0,0,0,0,336
1316215533807,76710WCCMP32S27,100-42-5,2016,04,0,0,0,0,0,326
1321219623067,26037WHLNGPENNM,7440-47-3,2021,03,0,0,0,0,0,332
1322221268093,43612CHMBN6175A,67-56-1,2022,06,0,0,0,0,0,325
1315213929159,14527TRNSL1789T,N511,2015,04,0,0,0,0,0,325
1321220100960,31408NTRCT115EL,64-18-6,2021,04,0,0,0,0,0,325
1323221549189,17113DRBND2716S,1330-20-7,2023,04,0,0,0,0,0,332
1320219279231,56367CNTRL10499,100-42-5,2020,04,0,0,0,0,0,326
1317216580492,60007RCTRN1150P,7439-92-1,2017,03,0,0,0,0,0,334
1319217852387,03062TRDYN4PITT,N511,2019,03,1,0,0,1,0,334
1315213563760,80504DLPHM43WCR,7439-92-1,2015,02,0,0,0,0,0,339
1315214422242,42420GBBSDUS60W,7439-96-5,2015,03,0,0,0,0,1,331
1315214363994,87113MTRLN4800A,N420,2015,04,1,1,1,0,0,334
1321219917337,14304BTLSP5000P,107-21-1,2021,03,0,0,0,0,0,325
1316215361357,17837PLYWR1BUFF,N450,2016,03,0,0,0,0,0,339
1321220314227,69001DYCPR400SO,N982,2021,05,0,0,0,0,0,326
1316215607615,60481DWCHM91EKA,N120,2016,06,0,0,0,0,0,325
1315217687843,60123LGLYN1565F,7440-47-3,2015,05,0,0,0,0,0,331
1314212516254,35806NGLHR9800K,N040,2014,04,0,1,0,0,0,336
1316215673094,56284STHRNEASTH,7783-06-4,2016,04,1,0,0,1,0,311
1324222463566,92667BBCCK1717W,67-56-1,2024,03,0,0,0,0,0,339
1316215670656,98532MPRLF26MAU,7440-50-8,2016,05,0,0,0,0,0,336
1314212872473,76657TRNCXHWY84,7439-92-1,2014,01,0,0,0,0,1,333
1315214272674,40213NTDCT4900C,N096,2015,04,1,1,1,0,0,325
1317216402673,82701WYMNG740WE,115-07-1,2017,04,1,0,0,0,1,324
1318216823258,03062TRDYN4PITT,7647-01-0,2018,04,1,0,0,0,0,334
1321219879703,7600WGRDNR178BB,115-07-1,2021,03,0,0,0,0,0,333
1316215115849,73143BCHMN2220S,67-56-1,2016,04,0,0,0,0,0,325
1316215470168,32078GRGPCSTATE,67-56-1,2016,05,1,0,0,1,0,322
1315213207463,46176RYBDC800MA,7429-90-5,2015,06,1,0,0,1,0,331
1314212758130,14733MNFRX501NE,N090,2014,05,0,0,0,0,0,327
1315214288007,74421CLLDS2499H,7439-92-1,2015,01,0,0,0,0,0,333
1319217662168,31728THTRR2525T,100-42-5,2019,04,0,0,0,0,0,336
1321219725761,14586HMMRL200LU,N230,2021,03,0,0,0,0,0,323
1321220357317,3774WHFNRT395TE,100-41-4,2021,04,0,0,0,0,0,332
1316218574200,73505RPBLC881SW,7664-41-7,2016,04,0,0,0,0,0,322
1315213243672,08817MRCNN135NA,71-36-3,2015,04,0,0,0,0,0,332
1314212505174,57032SHWPL1ENTE,108-88-3,2014,03,0,0,0,0,0,337
1323222175349,37744BLLZNBALLR,7439-92-1,2023,03,0,0,0,0,1,331
1323221978618,3380WSLDST281SA,1330-20-7,2023,03,0,0,0,0,0,325
1319217825330,91761NMLDB1750M,N511,2019,04,1,0,0,1,0,332
1319218069425,9530WBRBSC22EGR,100-41-4,2019,02,0,0,0,0,0,337
1316214907519,54868WRGHT107WC,7439-92-1,2016,03,0,0,0,0,0,332
1323222388605,0410WMNSTN51ING,67-56-1,2023,04,0,0,0,0,0,325
1315213813520,89506VKWST14250,N090,2015,03,0,0,0,0,0,326
1324222426013,48507PRMRP6220L,N982,2024,04,0,0,0,0,0,325
1323221749334,29646CPRPW1520E,7440-47-3,2023,03,0,0,0,0,1,335
1323221611306,03062TRDYN4PITT,N100,2023,04,1,0,0,1,0,334
1324222424107,46526GSHNR1525S,N982,2024,03,0,0,0,0,0,326
1314212584270,77587GLFST300CH,N590,2014,03,0,0,0,0,0,324
1314212378412,73036GMNLC101SW,108-10-1,2014,05,0,0,0,0,0,325
1317216589907,97355MRKNC250NO,79-01-6,2017,05,0,0,0,0,0,326
1314212964252,7310WHSPNT181WR,107-21-1,2014,02,0,0,0,0,0,325
1322220961078,3785WCPRST246ST,108-10-1,2022,03,0,0,0,0,0,326
1318216846586,48218FRTZP255MA,7782-50-5,2018,04,0,0,0,0,0,331
1321220007811,16749QKRSTINTER,1330-20-7,2021,03,0,0,0,0,0,324
1318216858744,37620BCHML501FI,75-09-2,2018,03,0,0,0,0,0,325
1315213624354,07095LCNBL11CRA,91-20-3,2015,04,0,0,0,0,0,332
1317216233369,18707NSNNG71CRE,7440-47-3,2017,05,0,0,0,0,0,336
1316214941611,5707WLMRDT224WE,7440-50-8,2016,05,0,1,1,0,0,336
1324222893000,28086CMMRC101CA,7440-50-8,2024,02,0,0,0,0,0,333
1314212943498,77640FNLNDHIGHW,N458,2014,02,1,0,0,1,0,324
1315214244992,38109BRMNG3601P,N040,2015,03,1,0,0,0,1,331
1319218036111,78411NTRNT4222S,7439-92-1,2019,01,1,1,0,1,0,334
1315214441851,98270RCLLN12806,50-00-0,2015,04,0,0,0,0,0,336
1315214137109,01960CMRCSCORWI,107-21-1,2015,05,1,0,0,1,0,325
1317215838816,23168GRYST7992R,N420,2017,02,1,0,0,1,0,332
1321219702406,19510CNCRPEXCEL,1330-20-7,2021,04,0,0,0,0,0,332
1323221606597,65340CNGRF253WE,N511,2023,04,1,0,0,1,0,311
1318216783237,77507BCGSS952BA,67-56-1,2018,06,0,0,0,0,0,325
1322220748014,9132WKVLCS1461L,N420,2022,02,0,0,0,0,0,334
1315213896158,7840WBCKYT151SU,108-88-3,2015,07,1,0,0,1,1,324
1324222507889,19116SNDMYONESA,7440-47-3,2024,06,0,0,0,0,0,332
1315215788391,17061MMTLSRT209,1330-20-7,2015,03,0,0,0,0,0,331
1322220796902,3760WLPNCX56TWI,100-42-5,2022,05,0,1,0,0,0,326
1318216854570,15767BFGLC701MA,N982,2018,04,1,0,0,1,0,332
1316215454568,53042LKTLK9278T,N511,2016,03,1,0,0,1,0,311
1316215309612,45439DMXLT3100D,7664-41-7,2016,05,0,0,0,0,0,333
1316215328612,36105HYNDM7HYUN,95-63-6,2016,05,0,0,0,0,0,336
1316215553847,55963LNDLK2062N,N511,2016,02,1,0,0,1,0,311
1324222966741,46953CBLCN440EA,7440-50-8,2024,06,0,0,0,0,0,335
1315214308746,90813SCHRM1480C,N420,2015,03,1,0,0,0,0,332
1324222972352,55112BLLLM7781S,N150,2024,18,0,0,0,0,1,321
1320219232509,35806NGLHR9800K,N100,2020,04,0,0,0,0,0,336
1316215040559,37355BTSVLPOBOX,108-88-3,2016,02,0,0,0,0,0,339
1316215579893,14304THGDY5408B,122-39-4,2016,06,0,0,0,0,0,325
1314212792889,1731WCLPNM155PI,7664-41-7,2014,05,1,0,0,1,0,2211
1315213230941,47108HLSLNSTATE,N982,2015,02,0,0,0,0,0,332
1317216448504,68802MNFRT555SO,79-21-0,2017,03,0,0,0,0,0,311
1320218705491,15632DVNCD9001C,7439-92-1,2020,02,0,0,0,0,0,334
1315214240362,14304THGDY5408B,122-39-4,2015,06,0,0,0,0,0,325
1322221001302,44138MRCNW7951B,N010,2022,03,0,0,0,0,0,335
1320218646762,53156PCRSN600IN,N120,2020,05,0,0,0,0,0,325
1314212598167,53573MSCDPPOBOX,7697-37-2,2014,04,0,0,0,0,0,311
1320218604662,90040VLLYP5900S,7440-02-0,2020,04,0,0,0,0,0,332
1324222473504,14652JHNSN300WE,95-47-6,2024,03,0,0,0,0,0,325
1314212647705,01887SRFCC100EA,68-12-2,2014,04,0,0,0,0,0,325
1322221135054,53233GBHRD2615W,7664-41-7,2022,03,0,0,0,0,0,316
1323221978909,53184SLCMP402NO,7440-50-8,2023,04,0,0,0,0,0,332
1323221668938,7601WHNTSM3315E,N535,2023,06,0,0,0,0,0,325
1323221560028,6672WHLNDS3928R,100-41-4,2023,02,0,0,0,0,0,337
1318216816013,24087PRCHM51ENT,N040,2018,05,0,0,0,0,0,325
1317216047187,37724PLSMRPOBOX,N040,2017,03,0,0,0,0,0,323
1323222307124,22153SCPVR8000R,N230,2023,04,0,0,0,0,0,325
1317216276131,45885PRKRH1700E,7440-50-8,2017,03,0,0,0,0,0,332
1315213650827,03585NWNGL365MA,7440-50-8,2015,06,0,0,0,0,0,331
1324222722617,67218CSSNR5800E,79-01-6,2024,04,0,0,0,0,0,336
1322220838573,49015NPPNDONEDE,7664-39-3,2022,03,1,0,0,1,0,336
1316215539368,48057HSPTR4150S,98-82-8,2016,02,0,0,0,0,0,325
1322221441342,37744TRWNCSNAPP,N982,2022,03,0,0,0,0,0,333
1315215388733,30531THCNN70CLA,108-88-3,2015,03,0,0,0,0,0,339
1315213205014,74107HYDRT4912S,108-88-3,2015,04,0,0,0,0,0,324
1316215701172,4651WGSHNC25161,108-88-3,2016,02,0,0,0,0,0,336
1324222427054,56187NTRVT375SL,N458,2024,01,0,0,0,0,0,325
1322220952244,22630TRYPL500TO,7632-00-0,2022,05,0,0,0,0,0,326
1315214025126,3764WCLRWR151ID,7664-41-7,2015,05,0,0,0,0,0,313
1322221364072,54728PRKRH1715P,7439-92-1,2022,03,1,0,0,1,0,332
1317215915885,32130SPRTN5612J,7439-92-1,2017,02,0,0,0,0,0,335
1315214412417,75082FJTSN2801T,7439-92-1,2015,03,0,0,0,0,0,334
1324222832420,40033TGKYL633EM,N982,2024,03,0,1,0,0,0,336
1318216913160,92707NMLDB401WR,7697-37-2,2018,04,0,0,0,0,0,332
1316215432725,46203SCHST901ET,7439-92-1,2016,02,0,0,0,0,0,327
1318217301682,19510CNCRPEXCEL,1330-20-7,2018,04,0,0,0,0,0,332
1322220636664,42240MRTRS102BI,7440-47-3,2022,03,0,0,0,0,0,332
1316215167851,75006THGLD1900J,N511,2016,04,0,0,0,0,1,325
1324222458996,0144WNWNGL65ZUB,68-12-2,2024,03,0,0,0,0,0,325
1320218981266,30503CTTRL2125C,7439-92-1,2020,02,0,0,0,0,0,336
1314212404002,77028RSSLL4004H,71-36-3,2014,04,0,0,0,0,0,332
1314212619718,80907MXCRM4230N,67-56-1,2014,04,0,0,0,0,0,332
1324223089121,1511WHLTCM76BRA,7440-02-0,2024,06,0,0,0,0,0,332
1315213965888,7816WCPNDS1BUSI,N090,2015,04,0,0,0,0,0,332
1315213710243,15865SYMMC101SP,7440-50-8,2015,05,0,0,0,0,0,332
1318217592613,45346FLRDP1855S,1330-20-7,2018,04,0,0,0,0,0,326
1320218733778,9471WLCTRC893CA,N420,2020,03,1,0,0,1,0,332
1322220937953,7111WMNSPC1399H,N982,2022,05,0,0,0,0,0,324
1322220790974,26330PRTTWBENED,7440-02-0,2022,04,0,0,0,0,0,336
1323221749498,45036SCHMD360HA,100-42-5,2023,03,0,0,0,0,0,326
1322220833192,6672WHLNDS3928R,1330-20-7,2022,03,0,0,0,0,0,337
1315213221928,95050SGMCR393MA,N100,2015,04,1,0,0,1,0,334
1320218857668,94025SDSTN2575S,7439-92-1,2020,06,0,0,0,0,0,999
1314212942888,4361WRKRPR491ST,95-47-6,2014,01,0,0,0,0,0,336
1314212476129,55369CRMTR325HW,N230,2014,03,0,0,0,0,0,325
1316215575491,30153LRLNGGOODY,110-54-3,2016,03,0,0,0,0,0,326
1316215373972,38555STNPK238PR,N010,2016,04,0,0,0,0,0,327
1322220888186,30188NTLMR304BE,100-42-5,2022,04,0,0,0,0,0,326
1316215103425,93030PTTCH501DE,110-54-3,2016,03,0,0,0,0,0,336
1317216402697,82701WYMNG740WE,108-88-3,2017,06,1,0,0,0,1,324
1315214272650,40213NTDCT4900C,N010,2015,04,1,0,0,0,0,325
1323221678891,92803CCCLF1226N,N511,2023,03,1,0,0,1,0,3121
1323221707704,80120NCRCT8192S,N420,2023,02,1,0,0,1,0,334
1316214963112,19947MFGJSEIGHT,100-42-5,2016,04,0,0,0,0,0,326
1318217155656,53209HYDRP3525W,7440-47-3,2018,04,1,0,1,0,1,332
1323221737442,63841HDSNF135EA,79-21-0,2023,03,0,0,0,0,0,311
1314211923228,80640DLTRC9155B,N982,2014,04,0,0,0,0,0,324
